jurisdiction,address,zip5,apn_fmt,con_sites,ex_gp_des,ex_zoning,min_dens,max_dens,acres,ex_use_vac,infra,public,site_stat,id_last2,li,mod,amod,capacity,opt1,opt2,abag_general_plan,abag_zoning,abag_allowable_density,abag_rhna_cycle,abag_rhna_years,sf_used_in_previous_he,abag_used_in_previous_he
San Francisco,5923-5925 MISSION ST,94112.0,6471-001A,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-EXCELSIOR,0.0,72.5997094960946,0.1157028599537222,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0956669145,0.0956669145,0.191333829,,0.022777853,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,5929 MISSION ST,94112.0,6471-001C,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-EXCELSIOR,0.0,72.59971123916806,0.1146702811496674,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0971327955,0.0971327955,0.194265591,,0.023335124,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,848 BRUNSWICK ST,94112.0,6472-015,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,24.6619340488167,0.12164496077484,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002846982,0.002846982,0.005693964,,0.001897988,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,5833 MISSION ST,94112.0,6472-027,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-EXCELSIOR,0.0,72.59970757752141,0.0573923372269486,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0148894425,0.0148894425,0.029778885,,0.007146932,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,5731-5733 MISSION ST,94112.0,6473-041,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-EXCELSIOR,0.0,72.59971148915861,0.06107408743357681,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0158929905,0.0158929905,0.031785981,,0.007168755,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,5727 MISSION ST,94112.0,6473-042,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-EXCELSIOR,0.0,53.16501657302997,0.05145437976205883,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.010489244,0.010489244,0.020978488,,0.007668773,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,85 WATT AVE,94112.0,6495-034,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,19.39755920595401,0.1546586611092472,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0028007015,0.0028007015,0.005601403,,0.001867134,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,3945 24TH ST,94114.0,6508-033,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-24TH-NOE-VALLEY,0.0,72.59970875980817,0.06662576957666397,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.031401951,0.031401951,0.062803902,,0.01298403,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,3935-3939 24TH ST,94114.0,6508-034,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-24TH-NOE-VALLEY,0.0,90.02363959336829,0.1332548477238997,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.104340064,0.104340064,0.208680128,,0.017395684,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,3769 24TH ST,94114.0,6510-023,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-24TH-NOE-VALLEY,0.0,72.59970759873549,0.04393147049188858,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0374747065,0.0374747065,0.074949413,,0.023499446,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,2812 MISSION ST,94110.0,6516-001B,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-MISSION,0.0,283.5744642637051,0.07626714270397919,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,1.025330573,1.025330573,2.050661146,,0.094817676,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,2853 MISSION ST,94110.0,6517-027,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-MISSION,0.0,263.3191447976419,0.1056319089143127,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.8004489605,0.8004489605,1.600897921,,0.0575554,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,3231-3233 24TH ST,94110.0,6518-028,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-24TH-MISSION,0.0,130.6794768291934,0.03990794074531837,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1368408635,0.1368408635,0.273681727,,0.05247822,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,3195 24TH ST,94110.0,6519-040,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-24TH-MISSION,0.0,162.0425521869732,0.08707160678804883,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.5321572145,0.5321572145,1.064314429,,0.07543351,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,3143 24TH ST,94110.0,6520-035,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-24TH-MISSION,0.0,130.6794782973169,0.05610474015367221,Vacant Lot,Yes,,Available,Not Used in Prior Housing Element,0.0,0.2260515025,0.2260515025,0.452103005,,0.061663823,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,2801 FOLSOM ST,94110.0,6521-040,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-24TH-MISSION,0.0,162.0425524478106,0.1237803683591168,Commercial/Mixed use,Yes,,Available,Not Used in Prior Housing Element,0.0,0.646508067,0.646508067,1.293016134,,0.064464868,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,1452 VALENCIA ST,94110.0,6531-010,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-VALENCIA,0.0,130.6794775862946,0.04133609278979125,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.156000207,0.156000207,0.312000414,,0.057758826,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,361 SAN JOSE AVE,94110.0,6531-021A,,"RESIDENTIAL- MIXED, MODERATE DENSITY",RM-2,0.0,42.86574471081569,0.06833764047459766,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0063555425,0.0063555425,0.012711085,,0.004339226,RM-2,,,RHNA4,2007-2014,0,1
San Francisco,1225 DOLORES ST,94110.0,6534-029,,"RESIDENTIAL- HOUSE, THREE FAMILY",RH-3,0.0,27.87787897645117,0.07174148722090694,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0020066825,0.0020066825,0.004013365,,0.002006682,RH-3,,,RHNA4,2007-2014,0,1
San Francisco,4316 25TH ST,94114.0,6540-010,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,16.40618999223903,0.0609526038935945,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0004957325,0.0004957325,0.000991465,,0.000991465,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,4322 25TH ST,94114.0,6540-011,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,13.9713050264981,0.07157527504434204,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000493284,0.000493284,0.000986568,,0.000986568,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,4324 25TH ST,94114.0,6540-012,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,13.97259394222088,0.07156867251243218,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0005166535,0.0005166535,0.001033307,,0.001033307,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,526 HOFFMAN AVE,94114.0,6542-023,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,15.72547422842885,0.06359108701422679,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008849985,0.0008849985,0.001769997,,0.001769997,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,926 DOUGLASS ST,94114.0,6544-001D,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,26.80589553732676,0.03730522633006298,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0009497015,0.0009497015,0.001899403,,0.001899403,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,1204 DOLORES ST,94114.0,6550-002,,"RESIDENTIAL- HOUSE, THREE FAMILY",RH-3,0.0,35.99555749781035,0.05556241211493007,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00112316,0.00112316,0.00224632,,0.00112316,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,16-18 CLIPPER ST,94114.0,6550-008,,"RESIDENTIAL- HOUSE, THREE FAMILY",RH-3,0.0,6.793330688837013,0.03073122682673714,Flats & Duplex,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0001941925,0.0001941925,0.000388385,,0.001860372,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,3855 25TH ST,94114.0,6550-035,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,15.28419417125568,0.06542706725622842,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000851723,0.000851723,0.001703446,,0.001703446,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,1214 SHOTWELL ST,94110.0,6571-001A,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-MISSION,0.0,130.679477416815,0.01856466371454393,Vacant Lot,Yes,Yes,Available,Not Used in Prior Housing Element,0.0,0.0746014845,0.0746014845,0.149202969,,0.061501115,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,1681 VALENCIA ST,94110.0,6574-016,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,72.59971087289853,0.03130612281220613,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0275576375,0.0275576375,0.055115275,,0.02424978,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,1363 SANCHEZ ST,94131.0,6579-028,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,20.94206108809828,0.04775079185344926,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00088798,0.00088798,0.00177596,,0.00177596,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,432 27TH ST,94131.0,6580-013,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.17653994372608,0.07053907398910525,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008763115,0.0008763115,0.001752623,,0.001752623,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,1375 NOE ST,94131.0,6580-025,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.06661429695833,0.07109031206011196,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008446,0.0008446,0.0016892,,0.0016892,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,1386-1388 NOE ST,94131.0,6581-007,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,14.94280532724722,0.0669218381756313,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008704375,0.0008704375,0.001740875,,0.001740875,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,1350 NOE ST,94131.0,6581-060,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,22.29288879499733,0.04485735380442962,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000922796,0.000922796,0.001845592,,0.001845592,RM-1,,,RHNA4,2007-2014,0,1
San Francisco,1913 CASTRO ST,94131.0,6590-030,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,18.73535984628759,0.05337500897791136,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000867209,0.000867209,0.001734418,,0.001734418,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,1907 CASTRO ST,94131.0,6590-031,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,18.73537303313248,0.05337497141004637,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008343515,0.0008343515,0.001668703,,0.001668703,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,1901 CASTRO ST,94131.0,6590-032,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.67487139125216,0.05657749795537019,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008392205,0.0008392205,0.001678441,,0.001678441,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,418 VALLEY ST,94131.0,6612-010,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,15.66485075917773,0.06383718653777276,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000870398,0.000870398,0.001740796,,0.001740796,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,422 VALLEY ST,94131.0,6612-011,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,15.26123747614263,0.06552548583057342,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008308405,0.0008308405,0.001661681,,0.001661681,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,45 29TH ST,94110.0,6635-049,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,72.59971113287804,0.09867129517507442,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0860310355,0.0860310355,0.172062071,,0.024019249,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,3446-3448 MISSION ST,94110.0,6660-009,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,72.59971031053236,0.04635957954209838,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.03664635,0.03664635,0.0732927,,0.021776413,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,3424-3426 MISSION ST,94110.0,6660-006,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,32.61477297589639,0.05001883493826714,Flat & Store,Yes,,Available,Not Used in Prior Housing Element,0.0,0.005980389,0.005980389,0.011960778,,0.007331815,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,37 KINGSTON ST,94110.0,6660-007,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,72.59971193495886,0.05953633810658408,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.015722622,0.015722622,0.031445244,,0.007275083,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,3450-3452 MISSION ST,94110.0,6660-010,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,72.59970980558622,0.04614523877098176,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0375088215,0.0375088215,0.075017643,,0.022392451,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,2 BROOK ST,94110.0,6660-025,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,90.02364145478023,0.134942003296801,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1745823535,0.1745823535,0.349164707,,0.028742637,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,3474-3476 MISSION ST,94110.0,6660-028A,,NEIGHBORHOOD COMMERCIAL DISTRICT,NCD-MISSION BERNAL,0.0,72.59970913616952,0.10781926043713,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.09253391,0.09253391,0.18506782,,0.023642842,NC-3,,,RHNA4,2007-2014,0,1
San Francisco,119 WHITNEY ST,94131.0,6663-023,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,21.09741431767173,0.04739917342204228,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008641665,0.0008641665,0.001728333,,0.001728333,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,244 WHITNEY ST,94131.0,6684-009,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,18.70597218194193,0.05345886277781189,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0009019565,0.0009019565,0.001803913,,0.001803913,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,138 ARLINGTON ST,94131.0,6686-010,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,19.45544360220081,0.05139949622566712,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000871985,0.000871985,0.00174397,,0.00174397,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,156 ARLINGTON ST,94131.0,6686-013,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,20.32169889652325,0.04920848424592521,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008789255,0.0008789255,0.001757851,,0.001757851,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,211 CHENERY ST,94131.0,6686-017,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,19.35756595779375,0.05165938745503176,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000870758,0.000870758,0.001741516,,0.001741516,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,3776 MISSION ST,94110.0,6691-003,,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE",NC-2,0.0,54.44978153879244,0.05819300765662147,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.036851315,0.036851315,0.07370263,,0.023260339,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,3838 MISSION ST,94110.0,6692-007,,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE",NC-2,0.0,54.44978249920793,0.06103292941557047,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0121122535,0.0121122535,0.024224507,,0.007289447,NC-2,,,RHNA4,2007-2014,0,1
San Francisco,340 CHENERY ST,94131.0,6695-008,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.42390069420522,0.05739242994724922,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008946225,0.0008946225,0.001789245,,0.001789245,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,2518 DIAMOND ST,94131.0,6700-005,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,42.15720439624798,0.07116221397894691,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002963685,0.002963685,0.00592737,,0.00197579,NC Named,,,RHNA4,2007-2014,0,1
San Francisco,30 ARBOR ST,94131.0,6700-010,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,33.61954151270333,0.08923383179541504,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002927495,0.002927495,0.00585499,,0.001951663,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,60 ARBOR ST,94131.0,6700-015,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,33.72565450144749,0.08895307019424938,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0029284625,0.0029284625,0.005856925,,0.001952308,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,66 ARBOR ST,94131.0,6700-016,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,35.9099142199137,0.08354237420020397,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0029484445,0.0029484445,0.005896889,,0.00196563,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,49 CONRAD ST,94131.0,6700-018,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,57.21124349027249,0.05243725363728827,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.003087665,0.003087665,0.00617533,,0.002058443,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,43 CONRAD ST,94131.0,6700-019,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,57.36432053934435,0.05229730765795017,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.003123928,0.003123928,0.006247856,,0.002082619,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,35 CONRAD ST,94131.0,6700-020,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,57.51924787578899,0.0521564453385449,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.003047218,0.003047218,0.006094436,,0.002031479,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,25 CONRAD ST,94131.0,6700-022,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,42.3147769508312,0.07089720697516252,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002997547,0.002997547,0.005995094,,0.001998365,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,15 CONRAD ST,94131.0,6700-023,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,57.9888791100835,0.05173406622849403,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002927417,0.002927417,0.005854834,,0.001951611,RC-4,,,RHNA4,2007-2014,0,1
San Francisco,1265 BOSWORTH ST,94131.0,6706-053,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,23.33958541638758,0.1285370102135976,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0028352855,0.0028352855,0.005670571,,0.00189019,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,729 CONGO ST,94131.0,6706-060,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,66.78414023712915,0.04492084481956282,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002840844,0.002840844,0.005681688,,0.001893896,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,101 POPPY LN,94131.0,6713-056,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,27.15061694834137,0.1104947267205016,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0028691265,0.0028691265,0.005738253,,0.001912751,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,440 CHENERY ST,94131.0,6717-011,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,17.42397990352803,0.05739216904155857,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000894623,0.000894623,0.001789246,,0.001789246,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,12 COLLEGE TER,94112.0,6720-013,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,72.17294500647078,0.03870469572079643,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.002763693,0.002763693,0.005527386,,0.001978708,RM-4,,,RHNA4,2007-2014,0,1
San Francisco,37 NATICK ST,94131.0,6726-027,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,11.29459311281227,0.08853793934954846,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0008603755,0.0008603755,0.001720751,,0.001720751,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,38 SURREY ST,94131.0,6729-065,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,62.36655508474532,0.04810270498223801,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0029840595,0.0029840595,0.005968119,,0.001989373,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,2608 DIAMOND ST,94131.0,6730-002,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,52.27171260639211,0.05739240914321933,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0031025245,0.0031025245,0.006205049,,0.00206835,RM-4,,,RHNA4,2007-2014,0,1
San Francisco,277 SURREY ST,94131.0,6732-052,,"RESIDENTIAL- HOUSE, ONE FAMILY",RH-1,0.0,21.1427262541038,0.1418927451108522,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.00281596,0.00281596,0.00563192,,0.001877307,RH-1,,,RHNA4,2007-2014,0,1
San Francisco,714 CHENERY ST,94131.0,6739-006,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-GLEN PARK,0.0,51.28724471314846,0.07116174968591332,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.032157536,0.032157536,0.064315072,,0.017622064,NCT-2,,,RHNA4,2007-2014,0,1
San Francisco,2788-2790 DIAMOND ST,94131.0,6740-018,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-GLEN PARK,0.0,43.03421154420121,0.04483193979710873,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.015534984,0.015534984,0.031069968,,0.01610421,RM-4,,,RHNA4,2007-2014,0,1
San Francisco,99 SURREY ST,94131.0,6741-001,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,27.44953941997875,0.03643048375785003,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000953602,0.000953602,0.001907204,,0.001907204,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,2711 DIAMOND ST,94131.0,6741-001A,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,20.43369692343379,0.04893877029433569,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000911935,0.000911935,0.00182387,,0.00182387,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,11 SURREY ST,94131.0,6741-018,,"RESIDENTIAL- HOUSE, TWO FAMILY",RH-2,0.0,18.16284792497341,0.05505744496296905,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.000898842,0.000898842,0.001797684,,0.001797684,RH-2,,,RHNA4,2007-2014,0,1
San Francisco,46 WILDER ST,94131.0,6742-003A,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-GLEN PARK,0.0,40.4574683332076,0.04018925956463005,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.014233443,0.014233443,0.028466886,,0.017507787,NCT-2,,,RHNA4,2007-2014,0,1
San Francisco,654 CHENERY ST,94131.0,6742-022,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-GLEN PARK,0.0,65.33973848205946,0.04889714867761769,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0856192615,0.0856192615,0.171238523,,0.053597008,NCT-2,,,RHNA4,2007-2014,0,1
San Francisco,653 CHENERY ST,94131.0,6742-029,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-GLEN PARK,0.0,65.33973839905855,0.06826455797591657,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.121598851,0.121598851,0.243197702,,0.054523885,NCT-2,,,RHNA4,2007-2014,0,1
San Francisco,657 CHENERY ST,94131.0,6742-030,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-GLEN PARK,0.0,49.61515467223969,0.06359468903146236,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0277936565,0.0277936565,0.055587313,,0.017617346,NCT-2,,,RHNA4,2007-2014,0,1
